fighter_a,fighter_b,winner,method,fight_time,referee,weight_class,event,total_strike_landed_a,total_strike_landed_b,total_strike_missed_a,total_strike_missed_b,knockdowns_a,knockdowns_b,td_completed_a,td_completed_b,td_missed_a,td_missed_b,sub_att_a,sub_att_b,ctrl_time_minutes_a,ctrl_time_minutes_b,rounds
Joseph Morales,Robert Sanchez,1,Submission,3:56,Bladimir Puga,Flyweight Bout,UFC Fight Night: Pettis vs. Moreno,15.0,12.0,11.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.016666667,2.366666667,3.0
Alvaro Herrera Mendoza,Jordan Rinaldi,0,Submission,2:01,Gary Copeland,Lightweight Bout,UFC Fight Night: Pettis vs. Moreno,2.0,7.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.383333333,3.0
Daniel Cormier,Jon Jones,1,Overturned,3:01,John McCarthy,UFC Light Heavyweight Title Bout,UFC 214: Cormier vs. Jones 2,60.0,95.0,82.0,70.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.266666666,5.0
Tyron Woodley,Demian Maia,1,Decision - Unanimous,5:00,Herb Dean,UFC Welterweight Title Bout,UFC 214: Cormier vs. Jones 2,57.0,34.0,96.0,57.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.10000000099999999,0.7000000009999999,5.0
Cristiane Justino,Tonya Evinger,1,KO/TKO,1:56,Mike Beltran,UFC Women's Featherweight Title Bout,UFC 214: Cormier vs. Jones 2,75.0,34.0,69.0,53.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.666666666,0.8,5.0
Robbie Lawler,Donald Cerrone,1,Decision - Unanimous,5:00,John McCarthy,Welterweight Bout,UFC 214: Cormier vs. Jones 2,85.0,99.0,79.0,86.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.35,1.566666667,3.0
Jimi Manuwa,Volkan Oezdemir,0,KO/TKO,0:42,Jason Herzog,Light Heavyweight Bout,UFC 214: Cormier vs. Jones 2,2.0,13.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.033333333,3.0
Ricardo Lamas,Jason Knight,1,KO/TKO,4:34,Mike Beltran,Featherweight Bout,UFC 214: Cormier vs. Jones 2,43.0,18.0,20.0,27.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.95,0.0,3.0
Aljamain Sterling,Renan Barao,1,Decision - Unanimous,5:00,Herb Dean,Catch Weight Bout,UFC 214: Cormier vs. Jones 2,112.0,65.0,54.0,73.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,5.65,4.566666667,3.0
Brian Ortega,Renato Moicano,1,Submission,2:59,Jason Herzog,Featherweight Bout,UFC 214: Cormier vs. Jones 2,65.0,111.0,155.0,143.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.333333333,3.0
Andre Fili,Calvin Kattar,0,Decision - Unanimous,5:00,John McCarthy,Featherweight Bout,UFC 214: Cormier vs. Jones 2,75.0,80.0,130.0,86.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.6000000010000001,3.0
Kailin Curran,Aleksandra Albu,0,Decision - Unanimous,5:00,Herb Dean,Women's Strawweight Bout,UFC 214: Cormier vs. Jones 2,153.0,109.0,79.0,112.0,0.0,0.0,1.0,5.0,2.0,3.0,0.0,0.0,5.666666666999999,2.516666667,3.0
Eric Shelton,Jarred Brooks,0,Decision - Split,5:00,Mike Beltran,Flyweight Bout,UFC 214: Cormier vs. Jones 2,65.0,32.0,58.0,55.0,0.0,0.0,1.0,5.0,1.0,3.0,1.0,1.0,0.616666667,3.633333333,3.0
Joshua Burkman,Drew Dober,0,KO/TKO,3:04,Jason Herzog,Lightweight Bout,UFC 214: Cormier vs. Jones 2,11.0,20.0,7.0,14.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.116666667,3.0
Chris Weidman,Kelvin Gastelum,1,Submission,3:45,John McCarthy,Middleweight Bout,UFC Fight Night: Weidman vs. Gastelum,75.0,28.0,49.0,22.0,0.0,1.0,7.0,0.0,6.0,0.0,2.0,0.0,7.566666667,0.116666667,5.0
Dennis Bermudez,Darren Elkins,0,Decision - Split,5:00,Dan Miragliotta,Featherweight Bout,UFC Fight Night: Weidman vs. Gastelum,101.0,99.0,93.0,90.0,0.0,0.0,1.0,3.0,5.0,7.0,0.0,2.0,2.6,4.1,3.0
Patrick Cummins,Gian Villante,1,Decision - Split,5:00,John McCarthy,Light Heavyweight Bout,UFC Fight Night: Weidman vs. Gastelum,92.0,85.0,96.0,125.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,3.100000001,0.0,3.0
Jimmie Rivera,Thomas Almeida,1,Decision - Unanimous,5:00,Dan Miragliotta,Bantamweight Bout,UFC Fight Night: Weidman vs. Gastelum,75.0,72.0,90.0,95.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.766666667,0.266666667,3.0
Lyman Good,Elizeu Zaleski dos Santos,0,Decision - Split,5:00,Todd Ronald Anderson,Welterweight Bout,UFC Fight Night: Weidman vs. Gastelum,89.0,84.0,93.0,136.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.616666666,1.199999999,3.0
Rafael Natal,Eryk Anders,0,KO/TKO,2:54,Keith Peterson,Middleweight Bout,UFC Fight Night: Weidman vs. Gastelum,15.0,23.0,9.0,6.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.766666667,3.0
Ryan LaFlare,Alex Oliveira,0,KO/TKO,1:50,John McCarthy,Welterweight Bout,UFC Fight Night: Weidman vs. Gastelum,8.0,8.0,9.0,13.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,4.333333334,0.016666667,3.0
Damian Grabowski,Chase Sherman,0,Decision - Unanimous,5:00,Dan Miragliotta,Heavyweight Bout,UFC Fight Night: Weidman vs. Gastelum,69.0,112.0,121.0,117.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.016666667,0.2,3.0
Kyle Bochniak,Jeremy Kennedy,0,Decision - Unanimous,5:00,Todd Ronald Anderson,Featherweight Bout,UFC Fight Night: Weidman vs. Gastelum,43.0,59.0,33.0,59.0,0.0,0.0,0.0,8.0,0.0,6.0,0.0,0.0,0.0,11.616666666,3.0
Brian Kelleher,Marlon Vera,0,Submission,2:18,Keith Peterson,Bantamweight Bout,UFC Fight Night: Weidman vs. Gastelum,14.0,5.0,8.0,10.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,1.066666667,0.116666667,3.0
Timothy Johnson,Junior Albini,0,KO/TKO,2:51,John McCarthy,Heavyweight Bout,UFC Fight Night: Weidman vs. Gastelum,25.0,28.0,25.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.016666667,3.0
Shane Burgos,Godofredo Pepey,1,Decision - Unanimous,5:00,Keith Peterson,Featherweight Bout,UFC Fight Night: Weidman vs. Gastelum,144.0,52.0,99.0,126.0,3.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,0.9166666670000001,1.499999999,3.0
Frankie Perez,Chris Wade,0,Decision - Unanimous,5:00,Todd Ronald Anderson,Lightweight Bout,UFC Fight Night: Weidman vs. Gastelum,53.0,51.0,46.0,28.0,0.0,0.0,3.0,3.0,2.0,5.0,0.0,2.0,3.3,8.283333334,3.0
Gunnar Nelson,Santiago Ponzinibbio,0,KO/TKO,1:22,Leon Roberts,Welterweight Bout,UFC Fight Night: Nelson vs. Ponzinibbio,5.0,7.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,5.0
Joanne Wood,Cynthia Calvillo,0,Decision - Unanimous,5:00,Marc Goddard,Women's Strawweight Bout,UFC Fight Night: Nelson vs. Ponzinibbio,68.0,62.0,113.0,57.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0,0.283333333,1.05,3.0
Stevie Ray,Paul Felder,0,KO/TKO,3:57,Grant Waterman,Lightweight Bout,UFC Fight Night: Nelson vs. Ponzinibbio,11.0,28.0,4.0,13.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.75,1.1,3.0
Jack Marshman,Ryan Janes,1,Decision - Unanimous,5:00,Rich Mitchell,Middleweight Bout,UFC Fight Night: Nelson vs. Ponzinibbio,83.0,119.0,142.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.733333333,3.0
Khalil Rountree Jr.,Paul Craig,1,KO/TKO,4:56,Leon Roberts,Light Heavyweight Bout,UFC Fight Night: Nelson vs. Ponzinibbio,15.0,17.0,32.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.066666667,0.0,3.0
James Mulheron,Justin Willis,0,Decision - Unanimous,5:00,Marc Goddard,Heavyweight Bout,UFC Fight Night: Nelson vs. Ponzinibbio,56.0,72.0,80.0,42.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.666666667,3.4000000000000004,3.0
Danny Roberts,Bobby Nash,1,KO/TKO,3:59,Rich Mitchell,Welterweight Bout,UFC Fight Night: Nelson vs. Ponzinibbio,29.0,46.0,42.0,45.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.166666667,3.016666667,3.0
Alexandre Pantoja,Neil Seery,1,Submission,2:31,Grant Waterman,Flyweight Bout,UFC Fight Night: Nelson vs. Ponzinibbio,131.0,90.0,108.0,102.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,4.466666666,0.066666667,3.0
Charlie Ward,Galore Bofando,0,KO/TKO,2:10,Marc Goddard,Welterweight Bout,UFC Fight Night: Nelson vs. Ponzinibbio,4.0,10.0,9.0,15.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.133333333,0.05,3.0
Danny Henry,Daniel Teymur,1,Decision - Unanimous,5:00,Grant Waterman,Lightweight Bout,UFC Fight Night: Nelson vs. Ponzinibbio,153.0,78.0,90.0,61.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,5.8833333329999995,2.5,3.0
Brett Johns,Albert Morales,1,Decision - Unanimous,5:00,Leon Roberts,Bantamweight Bout,UFC Fight Night: Nelson vs. Ponzinibbio,172.0,63.0,59.0,94.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,11.549999999999999,0.0,3.0
Leslie Smith,Amanda Lemos,1,KO/TKO,2:53,Rich Mitchell,Women's Bantamweight Bout,UFC Fight Night: Nelson vs. Ponzinibbio,114.0,70.0,93.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.466666667,0.566666667,3.0
Yoel Romero,Robert Whittaker,0,Decision - Unanimous,5:00,John McCarthy,UFC Interim Middleweight Title Bout,UFC 213: Romero vs. Whittaker,114.0,113.0,61.0,154.0,0.0,0.0,4.0,0.0,14.0,1.0,0.0,0.0,5.249999999,1.483333334,5.0
Fabricio Werdum,Alistair Overeem,0,Decision - Majority,5:00,Herb Dean,Heavyweight Bout,UFC 213: Romero vs. Whittaker,107.0,29.0,69.0,17.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.633333333,1.3333333330000001,3.0
Daniel Omielanczuk,Curtis Blaydes,0,Decision - Unanimous,5:00,Marc Goddard,Heavyweight Bout,UFC 213: Romero vs. Whittaker,68.0,94.0,81.0,100.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.05,5.583333333,3.0
Anthony Pettis,Jim Miller,1,Decision - Unanimous,5:00,Herb Dean,Lightweight Bout,UFC 213: Romero vs. Whittaker,107.0,51.0,43.0,62.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,3.616666666,1.833333333,3.0
Rob Font,Douglas Silva de Andrade,1,Submission,4:36,Mark Smith,Bantamweight Bout,UFC 213: Romero vs. Whittaker,79.0,32.0,75.0,66.0,0.0,0.0,2.0,2.0,2.0,0.0,3.0,0.0,2.1500000000000004,0.166666666,3.0
Travis Browne,Aleksei Oleinik,0,Submission,3:44,John McCarthy,Heavyweight Bout,UFC 213: Romero vs. Whittaker,37.0,132.0,37.0,40.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,2.0,1.383333334,3.55,3.0
Chad Laprise,Brian Camozzi,1,KO/TKO,1:27,Herb Dean,Welterweight Bout,UFC 213: Romero vs. Whittaker,78.0,48.0,103.0,135.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.533333333,0.0,3.0
Thiago Santos,Gerald Meerschaert,1,KO/TKO,2:04,Marc Goddard,Middleweight Bout,UFC 213: Romero vs. Whittaker,65.0,15.0,56.0,14.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,2.216666667,1.1666666669999999,3.0
Jordan Mein,Belal Muhammad,0,Decision - Unanimous,5:00,Mark Smith,Welterweight Bout,UFC 213: Romero vs. Whittaker,49.0,116.0,25.0,78.0,0.0,0.0,1.0,4.0,5.0,8.0,1.0,0.0,0.6,6.916666666,3.0
Cody Stamann,Terrion Ware,1,Decision - Unanimous,5:00,Marc Goddard,Featherweight Bout,UFC 213: Romero vs. Whittaker,124.0,78.0,70.0,99.0,0.0,0.0,8.0,0.0,4.0,1.0,0.0,0.0,6.833333333000001,0.266666667,3.0
Trevin Giles,James Bochnovic,1,KO/TKO,2:54,Mark Smith,Light Heavyweight Bout,UFC 213: Romero vs. Whittaker,54.0,15.0,12.0,20.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,5.716666667,0.133333333,3.0
Michael Johnson,Justin Gaethje,0,KO/TKO,4:48,John McCarthy,Lightweight Bout,The Ultimate Fighter: Redemption Finale,91.0,104.0,109.0,70.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.566666667,0.1,5.0
Dhiego Lima,Jesse Taylor,0,Submission,0:43,Jason Herzog,Ultimate Fighter 25 Welterweight Tournament Title Bout,The Ultimate Fighter: Redemption Finale,6.0,50.0,0.0,9.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,5.5,3.0
Marc Diakiese,Drakkar Klose,0,Decision - Split,5:00,Marc Goddard,Lightweight Bout,The Ultimate Fighter: Redemption Finale,63.0,84.0,44.0,52.0,0.0,0.0,2.0,3.0,4.0,4.0,0.0,0.0,3.1666666670000003,5.333333334,3.0
Jared Cannonier,Nick Roehrick,1,KO/TKO,2:08,John McCarthy,Light Heavyweight Bout,The Ultimate Fighter: Redemption Finale,86.0,29.0,66.0,132.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.566666667,0.233333333,3.0
Brad Tavares,Elias Theodorou,1,Decision - Unanimous,5:00,Marc Goddard,Middleweight Bout,The Ultimate Fighter: Redemption Finale,34.0,64.0,40.0,49.0,0.0,0.0,1.0,3.0,2.0,4.0,0.0,0.0,2.1166666660000004,4.216666667,3.0
Jordan Johnson,Marcel Fortuna,1,Decision - Unanimous,5:00,John McCarthy,Light Heavyweight Bout,The Ultimate Fighter: Redemption Finale,47.0,62.0,98.0,50.0,0.0,0.0,2.0,0.0,4.0,3.0,0.0,0.0,1.8333333339999998,0.0,3.0
Angela Hill,Ashley Yoder,1,Decision - Unanimous,5:00,Jason Herzog,Women's Strawweight Bout,The Ultimate Fighter: Redemption Finale,65.0,54.0,53.0,83.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,2.9000000010000004,3.333333333,3.0
James Krause,Tom Gallicchio,1,Decision - Unanimous,5:00,Chris Tognoni,Welterweight Bout,The Ultimate Fighter: Redemption Finale,113.0,57.0,88.0,147.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.15,1.0,3.0
Ed Herman,CB Dollaway,0,Decision - Unanimous,5:00,Marc Goddard,Light Heavyweight Bout,The Ultimate Fighter: Redemption Finale,48.0,111.0,20.0,23.0,0.0,0.0,1.0,6.0,0.0,0.0,3.0,1.0,2.733333333,9.5,3.0
Tecia Pennington,Juliana Lima,1,Submission,0:53,Chris Tognoni,Women's Strawweight Bout,The Ultimate Fighter: Redemption Finale,26.0,14.0,8.0,25.0,0.0,0.0,0.0,1.0,7.0,2.0,1.0,0.0,3.116666667,0.816666667,3.0
Gray Maynard,Teruto Ishihara,1,Decision - Unanimous,5:00,Jason Herzog,Featherweight Bout,The Ultimate Fighter: Redemption Finale,37.0,14.0,9.0,5.0,0.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,12.983333334000001,0.1,3.0
Michael Chiesa,Kevin Lee,0,Submission,4:37,Mario Yamasaki,Lightweight Bout,UFC Fight Night: Chiesa vs. Lee,9.0,37.0,5.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.133333333,3.55,5.0
Tim Boetsch,Johny Hendricks,1,KO/TKO,0:46,Kevin MacDonald,Middleweight Bout,UFC Fight Night: Chiesa vs. Lee,42.0,10.0,27.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666667,0.0,3.0
Felice Herrig,Justine Kish,1,Decision - Unanimous,5:00,Keith Peterson,Women's Strawweight Bout,UFC Fight Night: Chiesa vs. Lee,131.0,50.0,51.0,34.0,0.0,0.0,2.0,0.0,3.0,2.0,1.0,0.0,9.4,1.7333333340000001,3.0
Joachim Christensen,Dominick Reyes,0,KO/TKO,0:29,Gary Ritter,Light Heavyweight Bout,UFC Fight Night: Chiesa vs. Lee,1.0,13.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,3.0
Tim Means,Alex Garcia,1,Decision - Unanimous,5:00,Mario Yamasaki,Welterweight Bout,UFC Fight Night: Chiesa vs. Lee,76.0,32.0,110.0,119.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.016666667,0.483333333,3.0
BJ Penn,Dennis Siver,0,Decision - Majority,5:00,Kevin MacDonald,Featherweight Bout,UFC Fight Night: Chiesa vs. Lee,65.0,120.0,51.0,180.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.016666667,0.183333333,3.0
Clay Guida,Erik Koch,1,Decision - Unanimous,5:00,Keith Peterson,Lightweight Bout,UFC Fight Night: Chiesa vs. Lee,133.0,17.0,74.0,27.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,9.883333334,0.583333333,3.0
Vitor Miranda,Marvin Vettori,0,Decision - Unanimous,5:00,Gary Ritter,Middleweight Bout,UFC Fight Night: Chiesa vs. Lee,74.0,81.0,112.0,95.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.216666667,3.75,3.0
Carla Esparza,Maryna Moroz,1,Decision - Unanimous,5:00,Mario Yamasaki,Women's Strawweight Bout,UFC Fight Night: Chiesa vs. Lee,142.0,48.0,62.0,86.0,0.0,0.0,6.0,0.0,8.0,0.0,0.0,1.0,6.383333334,0.0,3.0
Devin Powell,Darrell Horcher,0,Decision - Split,5:00,Kevin MacDonald,Lightweight Bout,UFC Fight Night: Chiesa vs. Lee,97.0,56.0,40.0,42.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,1.9,7.200000001,3.0
Jared Gordon,Michel Quinones,1,KO/TKO,4:24,Keith Peterson,Featherweight Bout,UFC Fight Night: Chiesa vs. Lee,115.0,16.0,67.0,63.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,4.65,0.0,3.0
Anthony Rocco Martin,Johnny Case,1,Decision - Unanimous,5:00,Gary Ritter,Lightweight Bout,UFC Fight Night: Chiesa vs. Lee,83.0,92.0,144.0,162.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.8666666670000001,3.0
Josh Stansbury,Jeremy Kimball,0,KO/TKO,1:21,Mario Yamasaki,Light Heavyweight Bout,UFC Fight Night: Chiesa vs. Lee,5.0,21.0,8.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.383333333,0.133333333,3.0
Holly Holm,Bethe Correia,1,KO/TKO,1:09,Marc Goddard,Women's Bantamweight Bout,UFC Fight Night: Holm vs. Correia,25.0,21.0,29.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333,0.216666667,5.0
Andrei Arlovski,Marcin Tybura,0,Decision - Unanimous,5:00,John Sharp,Heavyweight Bout,UFC Fight Night: Holm vs. Correia,41.0,127.0,33.0,61.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,8.616666667,3.0
Dong Hyun Kim,Colby Covington,0,Decision - Unanimous,5:00,Steve Perceval,Welterweight Bout,UFC Fight Night: Holm vs. Correia,64.0,92.0,38.0,62.0,0.0,0.0,2.0,8.0,2.0,7.0,0.0,0.0,1.133333333,10.166666667,3.0
Tarec Saffiedine,Rafael Dos Anjos,0,Decision - Unanimous,5:00,Greg Kleynjans,Welterweight Bout,UFC Fight Night: Holm vs. Correia,71.0,91.0,80.0,78.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,3.683333334,3.483333334,3.0
Takanori Gomi,Jon Tuck,0,Submission,1:12,Marc Goddard,Lightweight Bout,UFC Fight Night: Holm vs. Correia,0.0,7.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.633333333,3.0
Cyril Asker,Walt Harris,0,KO/TKO,1:44,John Sharp,Heavyweight Bout,UFC Fight Night: Holm vs. Correia,2.0,23.0,12.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,3.0
Alex Caceres,Rolando Dy,1,TKO - Doctor's Stoppage,5:00,Neil Swailes,Featherweight Bout,UFC Fight Night: Holm vs. Correia,56.0,21.0,43.0,45.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.7999999999999998,1.416666666,3.0
Justin Scoggins,Yuta Sasaki,0,Submission,3:19,Marc Goddard,Flyweight Bout,UFC Fight Night: Holm vs. Correia,74.0,25.0,30.0,20.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,5.5,1.133333333,3.0
Li Jingliang,Frank Camacho,1,Decision - Unanimous,5:00,John Sharp,Welterweight Bout,UFC Fight Night: Holm vs. Correia,95.0,56.0,82.0,87.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,1.216666666,0.65,3.0
Kwan Ho Kwak,Russell Doane,0,KO/TKO,4:09,Steve Perceval,Bantamweight Bout,UFC Fight Night: Holm vs. Correia,10.0,17.0,14.0,29.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.033333333,3.0
Naoki Inoue,Carls John De Tomas,1,Decision - Unanimous,5:00,Neil Swailes,Flyweight Bout,UFC Fight Night: Holm vs. Correia,151.0,53.0,77.0,49.0,0.0,0.0,0.0,2.0,2.0,2.0,5.0,0.0,8.6,1.283333333,3.0
Ji Yeon Kim,Lucie Pudilova,0,Decision - Unanimous,5:00,Greg Kleynjans,Women's Bantamweight Bout,UFC Fight Night: Holm vs. Correia,65.0,69.0,103.0,124.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.25,5.1166666670000005,3.0
Derrick Lewis,Mark Hunt,0,KO/TKO,3:51,Marc Goddard,Heavyweight Bout,UFC Fight Night: Lewis vs. Hunt,52.0,43.0,88.0,61.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.033333333,5.0
Derek Brunson,Daniel Kelly,1,KO/TKO,1:16,John Sharp,Middleweight Bout,UFC Fight Night: Lewis vs. Hunt,8.0,1.0,9.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333,0.0,3.0
Dan Hooker,Ross Pearson,1,KO/TKO,3:02,Neil Swailes,Lightweight Bout,UFC Fight Night: Lewis vs. Hunt,74.0,38.0,72.0,50.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.016666667,0.033333333,3.0
Ion Cutelaba,Henrique da Silva,1,KO/TKO,0:22,Mark Craig,Light Heavyweight Bout,UFC Fight Night: Lewis vs. Hunt,15.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,3.0
Tim Elliott,Ben Nguyen,0,Submission,0:49,Marc Goddard,Flyweight Bout,UFC Fight Night: Lewis vs. Hunt,1.0,8.0,3.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.516666667,3.0
Alexander Volkanovski,Mizuto Hirota,1,Decision - Unanimous,5:00,John Sharp,Featherweight Bout,UFC Fight Night: Lewis vs. Hunt,93.0,51.0,52.0,104.0,1.0,0.0,4.0,0.0,3.0,5.0,0.0,0.0,5.3,0.383333333,3.0
Damien Brown,Vinc Pichel,0,KO/TKO,3:37,Mark Craig,Lightweight Bout,UFC Fight Night: Lewis vs. Hunt,21.0,19.0,35.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333,3.0
Luke Jumeau,Dominique Steele,1,Decision - Unanimous,5:00,Neil Swailes,Welterweight Bout,UFC Fight Night: Lewis vs. Hunt,59.0,63.0,44.0,40.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,1.633333334,5.666666666,3.0
John Moraga,Ashkan Mokhtarian,1,Decision - Unanimous,5:00,Marc Goddard,Flyweight Bout,UFC Fight Night: Lewis vs. Hunt,73.0,15.0,34.0,14.0,0.0,0.0,2.0,1.0,0.0,2.0,4.0,0.0,7.783333333,2.15,3.0
Kiichi Kunimoto,Zak Ottow,0,Decision - Split,5:00,John Sharp,Welterweight Bout,UFC Fight Night: Lewis vs. Hunt,84.0,98.0,32.0,47.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,7.0,2.366666667,3.0
JJ Aldrich,Chan-Mi Jeon,1,Decision - Unanimous,5:00,Neil Swailes,Women's Strawweight Bout,UFC Fight Night: Lewis vs. Hunt,98.0,93.0,147.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333,3.0
Jose Aldo,Max Holloway,0,KO/TKO,4:13,John McCarthy,UFC Featherweight Title Bout,UFC 212: Aldo vs. Holloway,56.0,128.0,59.0,106.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.066666667,5.0
Claudia Gadelha,Karolina Kowalkiewicz,1,Submission,3:03,Mario Yamasaki,Women's Strawweight Bout,UFC 212: Aldo vs. Holloway,8.0,12.0,20.0,28.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.766666667,0.0,3.0
Vitor Belfort,Nate Marquardt,1,Decision - Unanimous,5:00,Osiris Maia,Middleweight Bout,UFC 212: Aldo vs. Holloway,38.0,68.0,42.0,56.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.05,3.0
Paulo Costa,Oluwale Bamgbose,1,KO/TKO,1:06,John McCarthy,Middleweight Bout,UFC 212: Aldo vs. Holloway,50.0,40.0,38.0,29.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.25,1.366666667,3.0
Erick Silva,Yancy Medeiros,0,KO/TKO,2:01,Eduardo Herdy,Welterweight Bout,UFC 212: Aldo vs. Holloway,29.0,34.0,27.0,62.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.183333333,3.0
Raphael Assuncao,Marlon Moraes,1,Decision - Split,5:00,Osiris Maia,Bantamweight Bout,UFC 212: Aldo vs. Holloway,43.0,44.0,91.0,106.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0
